review_uid,source_file,book_id,user_id_hash,rating,review_text,word_count,length_bucket,date_added,timestamp,has_spoiler,n_votes,n_comments
a3a85cde92ee337a,goodreads_reviews_spoiler.json,8694522,fc191411c24944c0,2,This could have definitely been a better book easily. It was ok and had quite a bit of potential.,19,short,,2013-08-07,False,,
6511430675b98885,goodreads_reviews_spoiler.json,9961,de9b85be56c644d1,5,"A brilliantly stunning novel! It takes time to get into the story, but the reward for this perseverance is breath-taking.",21,short,,2014-05-09,False,,
de5ca350f4f4f6fb,goodreads_reviews_spoiler.json,10194514,538f27156921ef74,5,"This book was just absolutely marvelous. The romance was swoon-worthy and beautiful. The characters were real and flawed. The side characters weren't 2-D, they were just as round as Echo and Noah. The Characters: I can't say this enough, I LOVE Echo and Noah separately, and together the ship is unstoppable. Both have issues that seem impossible to overcome and how Katie McGary writes this story is just amazing. The ending isn't perfect, because life isn't perfect. You see so many different perspectives on the same story, it's not just how Echo and Noah can have a happy ending, it's how everyone in this story can be at some sort of peace. Echo Emerson is scarred mentally and physically. With a few permanent scars of when her mother attacked her, she is constantly reminded by a day that she doesn't even remember. Echo went from popular girl, to scarred freak, and is slowly trying to get her life together again. And let's not forget the fact that she has to deal with her dad who won't let her do the one thing she loves, and a step-mom who used to be her babysitter. Noah Hutchins... (enter swoon here) (Swoon has been entered) Noah is one of the sweetest bad boys I have ever met. He might curse, he might use girls, he might do drugs, but he has the heart of an angel. (As you can tell, he's bae) He's been thrown through the foster care system and have seen it at its worse. Noah is fighting for the custody of his two younger brothers who are living with a foster family. And when Noah suspects that something isn't right with this family, he is willing to do anything to find out. ""And how do these different characters with these different backstories end up together?"" You might ask. They meet through therapy and bond through tutoring. But to be honest, I love how Ms. McGary makes it known that therapy can actually be helpful, that it's okay to trust and to love. And she shows how to treat a woman correctly. In some stories, the guy orders the girl around and treats her however, but that's not how Noah treats Echo, and I think that's what made this book so precious to me. Even though Noah is the ""bad boy"" in this story, he respects Echo *wiggles eyebrows in a suggestive manner*, and truly, absolutely loves her. I think I was sold by Page 1, and fell in love by Page 14.",440,long,,2015-11-16,False,,
2825bc193c0c4fe6,goodreads_reviews_spoiler.json,3432478,8fe11a7356a0dbce,3,"A little too much teenage angst for me in this one. A good story, though. I won't be reading further in the series.",24,short,,2012-11-17,False,,
01726e6f246d5c24,goodreads_reviews_spoiler.json,6219656,8ac63f1a1b00cb3d,1,"Was forced to read twice and listen once by my language arts teacher. I totally fell in love with this book, NOT...",22,short,,2014-04-27,False,,
db6e0eab410b67f4,goodreads_reviews_spoiler.json,6043849,13c9ac056be3e8d0,2,This book is frustrating me. I have to keep putting it down--it's a combination of the fact that there is absolutely nothing good going on and that almost nothing has actually happened in like 150 pages. Grr.,39,medium,,2016-09-13,False,,
ef2536dff006ca3a,goodreads_reviews_spoiler.json,13147230,c4c9b61bef909137,3,"The premise of the book is spectacular and the exploration of its far ranging effects on humanity is so very well thought out. Alternate earths become accessible to humanity via stepping boxes. These alternate earths were never developed by humans. They were instead developed by evolution in a myriad of fascinating ways. The difference from earth to earth is not about the people in them (there are far and few), they are about the kind of creatures that managed to evolve there with only slight modifications to those moments in history when evolution took a leap. Bipedal lizards, massive sea creatures, sentient bacteria. There are versions of earth that were affected differently by various cosmological events including a world with no moon. The possibilities are endless. The story follows Joshua Valiente and a AI unit called Lobsang as they explore the millions of earths in search of answers. Just how many earths are there? Are there other human civilizations in them? How did we not know about them before? What is causing Joshua's head to feel so much pressure as the travel farther and farther out from original earth? There are some side plots involving police officer Monica Jansen, but honestly I feel like her name came up a lot, but I couldn't tell you much else about her. While I enjoyed everything about the premise of the book, I found the characters very dry and their interactions and personalities very unnatural. This book held its greatest strengths when explaining its concept rather than when it had to deal with its characters or their actions.",267,long,,2016-11-15,False,,
762fe8fabc671bd4,goodreads_reviews_spoiler.json,11096647,6ef15873829791ce,0,To not read based on this review: https://www.goodreads.com/review/show...,13,short,,2017-08-05,False,,
70ffe94a011d5888,goodreads_reviews_spoiler.json,6659604,cd9faed183234262,5,"Maddy and Rogan were cousins. But the magic between them was not very cousinly and was looked down upon by both their families. These are the very families that pushed them together in the first place because they were the exact same age. Maddy feels like they are one in the same, until they both get cast in the school production of Twelfth Night. On stage Maddy begins to see the big separation between them. Rogan completely owns the stage especially when he sings. Maddy is simply a character actress, she is good at what she does, but is missing that special something that was once a prominent talent in the family. Slowly Maddy and Rogan change and grow up and apart from one another, though first love is something one can not forget. This was a beautifully written novel about the magic and excitement of first love. It is also about the things that can keep us apart. I love the magical world that Elizabeth Hand wove around the characters with her words. The whole story read like you were in a love-induced fog. Heartbreaking and lovely moments one after another, though wholly realistic, were whimsical passages into another cosmos. The relationship between Maddy and Rogan was frowned upon and there are some who will frown upon it now. First cousins being romantically involved can be a bit hard to understand. Though when you take into consideration that they were always together, and their families could be a bit aloof or spiteful it makes perfect sense. I could almost hear the crackle in the air from between their two bodies as they lay together and share the magic they found. This was so well-written and had I read it last month I would have included it in my ""Short and Sweet: some of my favorite books under 200 pages"" post. This book was a perfect portion of magic and love and life. First Line: ""Rogan and I were cousins; our fathers were identical twins."" Favorite Line: ""And no audience, save for Rogan and me.""",347,long,,2011-02-08,False,,
0807a28cbf9133e1,goodreads_reviews_spoiler.json,24950568,43b20e0877ede897,3,3 stars - New Adult/NA/College Romantic Comedy,8,short,,2017-06-15,False,,
96a101d21b74023a,goodreads_reviews_spoiler.json,7937462,cf43b29262a91918,1,What has gotten into me? But I think this was better than Breaking Dawn.,14,short,,2011-08-04,False,,
49f5ab3d45e8080f,goodreads_reviews_spoiler.json,24468673,187e6cec8d85e080,1,"Wow, this was absolutely not my cup of tea at all. Clearly this book has received otherwise very good reviews, so I forced myself to struggle through the first 1/3 of it before I just couldn't take any more. The story seems to consist completely of non-stop ""witty banter"" (I suppose you would call it) between the various main characters. For me, however, it was just plain ridiculous. Non-stop ridiculous characters and non-stop ludicrous dialogue. This is just one such example from chapter one (and keep in mind this dialogue is between two characters -- Gary, a unicorn without a horn, and Sam, a wizard apprentice -- who are currently tied up being held captive by the ""evil"" wizard, Lartin): ""Horse?"" Gary snarled. The pretty unicorn act dropped immediately. Red sparks shot from his nose. ""Did you just call me a horse? Listen here, you two-legged bag of shit. I'm not a motherfucking horse. I am a unicorn, and I am magic and a beautiful creature made of fucking sunshine and rainbows and good feelings."" ""I knew it,"" I whispered. ""Get your ass over here so I can stomp on your face,"" Gary said to Lartin. ""Untie me, lie down on the ground, and let me stomp your face."" ""You don't have a horn,"" Lartin pointed out. ""That's just rude,"" I said. ""I didn't point out that your nose is really big. Why would you say something like that?"" ""Sam,"" Gary said tearfully. ""He called me a horse."" ""Hey,"" I said. ""Hey. Look at me."" He did. His eyes were wet, and I wanted to punch Lartin in the spleen. ""Who is the most beautiful unicorn in all of Verania?"" ""Me,"" Gary sniffed. ""And who has the prettiest mane?"" ""Me."" ""And who is a badass motherfucker who'll gut a bitch?"" ""Me!"" ""Damn right."" Ugh. More dialogue between Sam and Gary the unicorn from the same scene where they are captured by Lartin the bad wizard: ""He's a villain,"" I said. ""It's what they do. They have to broadcast their entire plan when they think they've won because no one else will ever listen to them."" ""Lame,"" Gary said, glancing at Lartin. ""Girl, I really don't care. Unbind my legs before I scratch your eyes out."" ""You don't have fingers,"" I reminded him. ""You can't scratch anything."" ""He's lucky I don't have my horn back yet,"" Gary muttered. ""There'd be so much goring, it'd be unreal. It'd be like Gore City up in here. These roots are chafing. He should undo them."" ""Are you going to undo them?"" I asked Lartin. ""Uh, no?"" he said. ""You know I captured you and you're my prisoners, right? ""Did he?"" I asked Gary. ""Well, we are tied up,"" Gary said. ""And not in the fun way."" This is the tone through the whole book. To be fair, some people clearly derive enjoyment from this and have rated the book quite highly. I, however, am absolutely not one of them and had no idea what I was getting myself into based on the book blurb. Big disappointment.",533,long,,2015-10-25,False,,
61e4b3f67a80f35f,goodreads_reviews_spoiler.json,22443261,73dc7d4c320298fb,5,"This book takes place in a world parallel to ours, in which the United States are the United Isles, South America is the ""Aztec"" continent and Europe has been taken over by the ""Jo-Seun"". It is also a world in which terrifying magical creatures are at war with humans: creatures made of chalk that will not be stopped by doors or common arms, chalk creature that will eat you alive. In this world, some humans are ""Rithmatists"": they can draw chalk lines with magical abilities making them able to fight the wild chalklings. Once again, Brandon Sanderson managed to blow my mind! I don't know why I waited so long before getting into this book. Actually, that's a lie: I waited because I was a pretentious little idiot, scared that the book would be too ""simple"" or not well-crafted enough because it was aimed to a younger audience. Gosh, how wrong I was! Sure it is aimed at a younger audience so their will be nothing extremely violent, nothing even close to romantic involvement or sexual things. But other than that? This book has an intricate and extremely suspenseful plot, well-rounded characters that truly have their own voice each, and of course a magic system so original and well thought-out than only the master of magic systems, aka Brandon Sanderson, could possibly have written about it! So all in all: this book gripped me from beginning to end, I fell in love with Joel, Melody, Prof Fitch, Principal York and all the others, I was surprised and intrigued at each new development and I can now only wait for the next Rithmatist book! Worldbuilding: 7/10: it was pretty interesting, but still needs development (which will be done in further books, I'm sure) Magic System: 10/10 : I've seen people complaining that there was too much ""technical talk"" about the magic but I was absolutely fascinated by it! Were I to live in this world, I'd probably want to become a scholar of Rithmatics myself! Characters and character development: 9/10: I loved all the characters a lot but I wish we'd have seen a tiny bit more of development on Melody's side. Plot: 9.5/10: It is not a perfect 10 simply because I sort of guessed something about one of the main characters. Overall: 5 stars because I loved it and 9/10 on the more rational side because I know Sanderson can do better, even though compared to lots of middle-grade/ya fantasy it would deserve a 10!",434,long,,2014-12-23,False,,
574039aa353f5f11,goodreads_reviews_spoiler.json,29056083,5ce9f4d976323bf3,4,"This was incredible!! Not perfect, but still incredible. Scorpius Malfoy is my new favourite character who is just too pure for this world. Full review possibly coming soon :)",28,short,,2016-07-31,False,,
502c3bfc2b16b1f4,goodreads_reviews_spoiler.json,12294652,77c56b77a5a9015e,1,"I didn't feel captivated by the characters. Also, the love was kind of insta-love... I don't like that, I prefer a book where the two get to know each other and then fall in love near the end. I don't know. Didn't get me as I wanted. REREAD 2015: Okay so I decided to give this book a second try... and it didn't go so well. I found this book again boring, the relationship was clearly instalove, the characters were just meh.. I'm sorry if you loved this book, but I don't think this is my type of book. Contemporaries aren't my thing, so a contemporary that's not THAT exciting or sexy... not my type. Nope. Sorry.",127,medium,,2015-10-21,False,,
57c32dc033360d5d,goodreads_reviews_spoiler.json,25203675,d6bc24de7c5e4bab,1,The talking horse was the best part.,7,short,,2017-06-15,False,,
b1a22402ce02bf6e,goodreads_reviews_spoiler.json,28512548,09eb862fafd355fa,0,"Quite The Novel Idea ~ Novel Ink I'm just utterly... flabbergasted. That's the perfect word for it. I have no idea what to rate this book or what to even say about it because... I don't even know. There were parts I loved, very much. There were times the book punched me in the feels when I didn't expect it to. And I'm not even gonna deny for one second that the writing is amazing because it is. BUT... I just... didn't really connect with the characters? Like... I couldn't relate to them? I questioned their actions and reasoning and just... the overall logic of things? And where were the parents??? They were there but also not? IDEK. I didn't get it. But at the same time it had such a great message about feminism and rape-culture and can I just applaud this book for that? Because YES. So... while this book left me with many question marks... it also punched me in the face with feels and gorgeous writing so there's that. Am I going to read more from this author? Heck to the freaking yes, I am. But I'm still not sure what to rate it so... I'm not going to do it yet. Cowards way out but oh well. Go read it.",226,long,,2017-06-26,False,,
f1affc4550a3ed95,goodreads_reviews_spoiler.json,43615,00a8bcb71e2b82b2,3,"3.5/5 stars. Don't get me wrong, I loved this book as it is: the beginning to the rest of the series. But, I can see that what I've read about it is true, that it is a little weak on the writing and flow. I could see where people had a hard time getting through it, but I thought the language was beautifully written, and some of the holes I felt in it could have been my particular format of the book or just that there were parts missing that King hadn't thought up yet. All in all, it propelled me to the next book. I'm starting Drawing of the Three and already the style and overall feel is better. Dark Tower, here I come!",131,medium,,2013-06-03,False,,
646aec11669c802c,goodreads_reviews_spoiler.json,1661957,80b6e7b0e2b8db65,2,"Choppy and confusing. I would give it ZERO stars, except for the interesting concept of dreams that should have been explored much more.",23,short,,2011-06-15,False,,
6d68f18a0e4491da,goodreads_reviews_spoiler.json,23566506,b2549de664cdb5f2,4,See review at http://romancenovelsforfeminists.blog...,6,short,,2015-11-17,False,,
a160b210f1c710cd,goodreads_reviews_spoiler.json,12753231,f7feaa928bee4aa2,3,"This is exactly the type of story I would have eaten up as a teen. A bunch of kids stranded in a giant superstore while who-knows-what goes on outside. I think like there was a huge appeal of this type of story for my generation. Did it start with Corduroy or maybe as a result of other self-sufficient kid stories/movies such as Richie Rich, Don't Tell Mom the Babysitter's Dead?, Blank Check? Who knows but this story would have been right up my alley, if I was pre-teen me. However, in my older, wiser, age, I had trouble moving past the immaturity of some of the character development (too predictable? too set-in-mold types?). I would recommend it, definitely for the age it was intended for but not as much as a crossover-YA for adults, unless you want a quick read to pass the time.",154,long,,2013-06-27,False,,
8e7e318d812c1628,goodreads_reviews_spoiler.json,23447383,7d3f6c92bfc66822,1,One of the most depressing stories I've ever read.,10,short,,2015-09-18,False,,
7522cd68dda7c331,goodreads_reviews_spoiler.json,17407748,cbb1447a9a85f182,5,"""I hope you understand"" Do I ever. First of all the book has just been sitting on my bookshelf for over a year. Taunting me. I finally pulled it off because I'm determined to read some of the books I already. Second, I adore Nicholas Sparks. No one tells a romance story quite like he does. I almost hated the story being told from three different people's point of view: Sophia, Luke, and Ira. I can honestly say when you chapter ended I wished it was another I was into each person story. Like I was sitting in the car with Ira and Ruth, or dusting of my jeans after Luke's fall, or falling in love through Sophia's eye. I think everyone of Nicholas's Spark are fantastic, but this one had more of timeless feel. The alternating point of view from different people at different points of their life made it a love story for all ages. Seriously cannot wait till the movie come out. Scott Eastwood and Britt Robertson better Luke and Sophia justice.",180,long,,2014-12-27,False,,
3263645b712481af,goodreads_reviews_spoiler.json,10429045,9ad9167c637bf1e0,1,Couldn't finish it,4,short,,2016-05-08,False,,
4af0bc4c61cfd76f,goodreads_reviews_spoiler.json,8696975,b3a713cad4b8c592,1,"I think I would have been able to forgive this book for being a completely unbelievable attempt at a period story if it had been at all engaging. I mean, Burrowes did not try AT ALL to create a believable historical romance here. She was full on balls to the wall, doing whatever she wanted, which would have been fun and great if the storyline had been event REMOTELY interesting, which is was not. At all.",76,medium,,2016-05-13,False,,
aa005e88cb2e3c7b,goodreads_reviews_spoiler.json,30244,d9dfee6886f50e74,2,"This is my least favorite of the series so far, mainly because we get into the romance angle a lot. It wouldn't be bad, except that I'm really not a fan of romance triangles and this book focuses entirely on the Richard/Jean Claude debate. There is no police mystery in this one to solve, at least nothing important. There's one call from them but it might as well be a footnote. The vast majority of this book is about the assassination attempts on Anita, which is at least interesting and moves the story along. There's still lots of action here, at least. Of the shooting kind, not of the romance kind. It's not as bad as it gets later in the series, but it's shades of things to come.",136,medium,,2012-06-03,False,,
8b01ebfb007bcf7d,goodreads_reviews_spoiler.json,2200877,bbb900822893edd1,4,"Similar to Garden Spells, somewhat magical, fun, intriguing. I like how the author compares people's personalities to different kinds of candy. A good, light, quick read. I'm liking this author.",32,medium,,2009-05-02,False,,
68c315db1ff8bb09,goodreads_reviews_spoiler.json,91478,9100ccbe385be7c6,4,Book 4 of the Dresden Files.,6,short,,2009-12-17,False,,
5e5b6c0fb9e8079f,goodreads_reviews_spoiler.json,3428935,b9cd0a42550c791a,2,"Good book, really interesting and unique world. It is about demons called corelings trying to kill everyone around them every single night, and is in the first book centered around three main characters who are almost a classical triumvirate - warrior, healer, rogue/minstrel. It's handled well, though, and takes us from their childhoods up to young adulthood. The author does a great job of writing child characters as well, uh zip zoom was correct on that score. All that said ... There is a gang rape scene approximately 2/3 of the way through, after which one of the three main characters recovers with astounding speed. No trauma to speak of, and furthermore has sex with another main character soon afterwards. It is altogether bizarre and unnecessary given how it's handled.",132,medium,,2015-02-04,True,,
7e4de5c5fb08778f,goodreads_reviews_spoiler.json,24612624,2ec197ee9508383b,3,"I really, really, really wanted to like this book. We definitely need more children's (and young adult, and adult) books with transgender characters. However, I found George to be pretty poorly written over all.",35,medium,,2017-08-19,False,,
5c7b2673ba81509a,goodreads_reviews_spoiler.json,12926132,6b9333af2212b778,2,"Palace Academy is an underwhelming sequel to the Princess Academy. Miri and her band of Princess Academy attendants are invited to the capital for a year. The reason wasn't exactly clear, except for Miri who is to attend school there. The other girls all eventually find their own reason for course, but mostly they were uninteresting fodder meant for the background. Peder in this story is apprenticed to a sculptor so he can bring some of sculpting skills home to Mount Eskel and make their precious linder more precious. Unfortunately, while the Mount Eskelians are working to make their lives better on the mountain, the peasant people of the Capital are slowly brewing up a revolution. Miri gets sucked into the plight of the people, and even attends these revolutionary meetings. Part of the reason why this book fails to move me is that revolutions are bloody, scary things, and Miri pretty much goes unscathed as she travels from the palace to the meetings every day. There are supposed to be revolts and anger, maybe death, but mostly what it is is covered up, breezy revolution. Also, for some reason, everything is solvable by linder. LINDER WHY YOU SO IMPORTANT? Also there's a small chance at a love triangle with Timon, who is the rich merchant boy who's bored with his life etc. Between him and Peder the ignoring Miri because he's too tired, don't expect much of a romance to go anywhere. Peder is also such a little milksop, he won't even propose to Miri because... THERE IS NO REASON! He's just meh about doing anything on his own! -pulls hair out- There just was no depth in this plot. Miri manages to persuade the king to her way of thinking, because she awesome, kind, and special, and then using linder she saves the day. No. That is NOT how you calm down a revolution. That is not how you appease thousands of hungry, sick, unhappy peasantry that live in your capital. You can't just have a revolution and then turn it off one day. Resentment takes a long time to rid. So yes, I found the ending weak. Well, the entire revolutionary thing was not the best idea for a children's novel because it's hard to put something so serious into light terms. Miri is still a fabulously feminist and strong character. She's the one pulling the strings around here, and controls Peder and Timon. But while I love her energy and flair for life, what happened to all the other girls? All the rest of the girls do from the Princess Academy is disappear while Miri goes on her adventure. Britta, whose circumstances for becoming the princess I found very circumspect to begin with, is finally called out. But then she does nothing about it. Once again, Miri has to save her. -rolls my eyes- Is there only one character in this book? Is everyone else just there to make Miri look good? What am I saying, of course that's the reason. I love Ms. Hale's other books, I actually own all of her Bayern series and Princess Academy! I love how she presents realistic troubles for characters, and people die. But Palace of Stone is such a pale relapse of what could have been. ALSO Miri's proposal? I'm sorry, that probably goes down as number three worst proposal I've ever read.",581,long,,2012-11-15,True,,
9a8d71f3001727d4,goodreads_reviews_spoiler.json,21792828,eac67807fdfb36a3,2,"#ReadStation11 2.5 stars Not a bad book, but it just wasn't for me :(.",15,short,,2015-04-18,False,,
43838e83f33ca3bd,goodreads_reviews_spoiler.json,18593175,419be75ec0fbba13,3,"This book had me conflicted. I would've given it five stars right off the bat because the chemistry between Daniel & Six is just insane (a bit rushed, though - they became a couple after just 24 hours! - but hey, YA novels live in a world of their own with no sense of reality, so who cares?). But the scene that bothered me so greatly was their encounter a year ago. Basically Six is upset that guys don't treat her properly, ""like a girl"", that they just jump right to the third base because they've expected it of her. She's tired of being treated like a slut. But the second time she met Daniel in the closet...she had SEX with him?! I just. Don't. Get. It. The hell? Couldn't they just have a chaste kiss or something? That kinda spoils it for me, to tell you the truth.",153,long,,2013-11-24,True,,
670d3823937234e7,goodreads_reviews_spoiler.json,9581001,a6b1303ef36629fd,1,"So yh, i couldn't finish this drivel. It was so boring. I'm not a fan of the main couple so it makes it difficult to really get into the book.I'm loving jonah and think she should suck it to ethan. The timeline again in pure shit. I will not be reading anymore because it's the same crap. Humans and all that crap. Apex predators my ass. You have human politicians making fools of you and your own GP or whatever are just like politicians today. Old and stuck in their ways. Jeff was the only bright spot. I skipped ahead and hooted at the ending. Thought it was right. sampled the others to follow and saw it's the same nonsense. Humans and Merit with the golden cookie to ave the day. I'm real good.",141,medium,,2014-09-15,False,,
f97e08ecdc7a7232,goodreads_reviews_spoiler.json,10470567,5eaab093afe1e259,3,"There were a lot of things I liked about this book, but overall I just feel like Destined didn't progress the main story at all. It was like a little side quest, which is why it's only getting 3 stars from me. We got a few more character perspectives and while I really enjoyed that Shaunee was finally being fleshed out, I felt like Lenobia's POV was a big hindrance to the story (although not unenjoyable). Like she was just thrown in to make readers more curious about her backstory so they would pick up the companion book 'Lenobia's Vow' that came out around the same time as Destined. Although Dragon has a companion book as well, his story at least went somewhere within the main plot. The main mystery of this book seemed to revolve around the new character Aurox, and what he is, where he came from. However, the answer seemed ridiculously obvious to me the whole time and I was aggravated that it took Zoey the entire book to figure it out. I have grown kind of tired of seeing Neferet up to her same devices. And Zoey annoyed me more than usual this time. Despite all of the epic and courageous things she has done in the recent past, her narrative was overly ""OMG, eeewww, like lol, aw hell."" And then the next moment she is being a strong character again. Bipolar much? Rephaim, Damien and Shaunee had interesting struggles this time around. There is a new fledgling who has an extraordinary gift, but she is barely used at all in this book, sad. Thanatos was a welcome addition to the story (yay for respectable adults!). Kalona actually gave me the only shock in this book, and I believe that the next book might actually go somewhere.",305,long,,2012-06-12,False,,
88109d0c60bec6ee,goodreads_reviews_spoiler.json,7074259,07e07761044cdf2b,0,"I am a huge fan of Sarah Ockler's - Twenty Boy Summer is exceptional and so is Fixing Delilah. What I love about this novel is the multiple layers of the characters from the MC Delilah to her mom to Patrick, the boy who falls in love with Delilah. The story unfolds one page at a time, pulling the reader into their lives and at the same time allowing us to examine the relationships in our own lives. Ockler does such a fabulous job presenting the depth of each characters wounds, challenges, joys - their strengths and weaknesses - while giving way to a hope that things can work out despite the muck we trudge through in life. Every family has its secrets, and we all know that it's nearly impossible to keep them hidden. Once they're revealed one must decide if they're going to destroy or, after picking up the pieces, strengthen the core of your being. A beautiful, powerful, and hopeful novel. Way to go Sarah!",169,long,,2011-01-23,False,,
2d4189555ea92baa,goodreads_reviews_spoiler.json,12873027,955b771233215690,0,"p. Nope. So she wears a red hooded cloak, and for some unknown reason the bandits' masks resemble wolves. It's possible that I should have read the other two first, but I shouldn't have needed to. This is just, ok, one more in the series, then I can be done. I felt similarly with the Dragon Slippers series: I think there's a lot of potential in George's work, and a lot of bits to like, but she never quite pulls it together to come up with anything special.",92,medium,,2016-11-24,False,,
3540901730820108,goodreads_reviews_spoiler.json,6339664,a4717c466d6df29c,1,"3/11/12 - Update. I just realized I never gave this stars, although no stars is probably the best rating i can give this book. It's funny, I'm looking over my friends and the readers I follow and I can see a pattern emerge. Teens/actual young adults all rate this 4-5 stars. All the adults rate this 0-2 stars. Of course, there are a few outliers and aberrations, if I were to scientifically plot these. But mostly, I'm right. I actually didn't mind Crescendo as much because it was less of the mindless, ""Lets go here (for no discernible reason), then let's go here, also for no real reason other than to have a scene for more smirky smirks and winky winks. It was an OK book, but 'Meh' is probably how i feel now. I think I've been kind enough to YA authors, as I sheepishly admit that I really would like to write as well. It would be so easy to just rip into terrible books, but out of kindness, I would like the benefit of the doubt when I rip out my soul, write it down on paper, and want people to read it and be kind back. Books like this with the same worn out plots, characters and completely unrealistic romance (even within the mythical character genre), are just a dime a dozen, and I refuse to read any more books like this willingly. Although, I'm sure the author made a BOATLOAD of money with this series, I just can't very well equate economic success with artistic success in these cases. Girls: why is this so good to you? Patch was a JERK. Nora was an IDIOT. Kissing and muscles curving oh-so-nicely under a tight black t-shirt do not equate to a good book. Yes, this is totally the same rant for Twilight, Fallen, Shiver and the lot. I have kept intact my high ratings for Twilight only because that is how I felt after reading Twilight. I LOVED it the first time I was exposed to it, and it was really before it got to be SO big. I won't amend my review to reflect my revulsion now. Disappointing. The only good parts were her descriptions of Patch and Nora kissing. And if that is the best part of a YA book, it really isn't worth reading. Hmmm...about halfway through listening to the cd's in my truck to and from work. It's actually ok, but this whole time has been a series of set-ups for the 'big reveal' ... so I'm like, c'mon already. We get it...bad things are happening to Nora, Patch is a sexy looking bad boy who may or may not be stalking Nora. Get on with it please. And I HATE it when authors feel the need to let you know each and every time a character has a sly grin, a smirk, a moment to raise the corner of one side of his/her mouth into a 'knowing smile'....WE GET IT... he knows something we don't!! Writers do a disservice to readers by constantly 'telling' us what someone is doing. Use more robust vocabulary, for heaven's sake.",552,long,,2012-03-10,False,,
6fc24b98e9a2f024,goodreads_reviews_spoiler.json,12576579,53843b46d4c0ce0e,2,"Awh man. I really wanted to be able to give this book more. Instead I shall tell you why I didn't (and why I gave it what I did of course). Right, so the blurb and the first chapter of the book give the impression that Allie is somewhat of a troublemaker, what with the arrests and all. Sounds fun, right? We all love a good troublemaker. However, as the book went on I found her character *quite* and by quite I mean really inconsistent. She changed the moment she went to the boarding school to generic female protagonist who is loved by all and led around by all. Things happened to her she didn't make them happen. For example, even the headmistress was sucking up to her. I mean, really? It was kinda like the character reverted to default... About 2/3s of the way through though, Allie finally got her act togethor and became a character I liked rather than just tolerated. But IMO, that's a bit late for a character to finally become developed enough to be recognised as an actual human. I think I might just blame Slyvain for lack of cool Allie, just for someone to blame y'know? Speaking of the love triangle, it actually wasn't a bad one. I like how the first impressions each guy gave was somewhat different to the person they were. The plot was actually pretty cool and really surprising. I thought the name Night School was just a really unoriginal name for a vampire book so this made me happy. Again, the book wasn't exactly boring, but only after the first half could I actually say I was interested. It was one of them ""Oh, so finally something's going on..."" moments. Honestly, I was a bit bemused by the ending. I felt it took so long to get to some action where we get given some answers and then it just...stops.Pcha.",331,long,,2012-07-18,False,,
75e22ac28d9d6c12,goodreads_reviews_spoiler.json,2429135,a4717c466d6df29c,5,"This was an amazing story. Believable characters, well thought out plot....just, wow. Looking forward to reading Fire next.",19,short,,2010-07-29,False,,
591f383e64c0b50d,goodreads_reviews_spoiler.json,22557272,4e3c7361d5741083,2,"I don't understand the GONE GIRL comparisons. GONE GIRL was exciting, shocking, creepy, twisted. This book was dull, boring, uninteresting. The ""big twist"" I was promised I'd guessed fifty pages in. And there just wasn't a lot to love. Good writing, but I didn't care. 1.5 stars.",52,medium,,2015-08-04,False,,
550cf836d28a6eaa,goodreads_reviews_spoiler.json,18813642,125d5cba6c86a126,4,"I won't lie; this was not an easy book. It's worth the extra time though, because the author's views on where modern feminism is and where it needs to go are really relevant. I really enjoyed her tone, particularly how personal and scholarly she can be at the same time. These are fun, heartfelt, sometimes hilarious essays with a huge background of academic work and a dedication to women's issues on a large scale.",78,medium,,2015-02-02,False,,
b110908ab9dfee9b,goodreads_reviews_spoiler.json,22857416,a1f8ee6af5e6769c,3,This is the only book of the Bend or Break series that I read. I may go back to the series and try reading the rest of it one day. Truthfully regular romance even if it is m/m is pretty boring to me. I liked the characters in this book and thought the background was very well done. I was impressed with how well written the book was and was pleased with the ending.,75,medium,,2016-10-28,False,,
69c3d862f5b4b065,goodreads_reviews_spoiler.json,25154113,afd74841b91b4cc1,1,"At least the cover is beautiful , what a waste.",9,short,,2015-11-22,False,,
24fa4c949ce7d5b2,goodreads_reviews_spoiler.json,4447622,fb0a27e551d57cd5,0,"** spoiler alert ** How far I got: 21% I lost interest in this book for a variety of reasons (and some of them are petty). First, the story isn't original and the scene isn't original and the romance isn't original. So yeah, lack of originality. Then you get the fact that the best friend just HAS to factor into this somehow (she's a witch! Gasp!) I'm so over the witchy best friend/side kick. Some petty stuff I didn't like: the main dude has long hair (don't like), the main female's name (sure it's her last name but couldn't the other have picked a nicer last name at least?) and the writing style",122,medium,,2015-03-15,False,,
16c5a0dc50234ea6,goodreads_reviews_spoiler.json,23358109,d3a76299a7d7e918,0,"DNF around 10% I really wanted to like this one because BLACK WIDOW IS DA BOMB DOT COM. But I couldn't get into the story and was hoping for more of Natasha and less of ... everything else. I will just stick to reading about superheroes in their natural habitat, comics. Books and Ladders | Queen of the Bookshelves | Books Are My Fandom | Twitter | Instagram | Bloglovin'",65,medium,,2016-03-04,False,,
45649c8d067f1a52,goodreads_reviews_spoiler.json,22299763,86cc48a1bc9bfc85,5,Overwhelmed with love for this duology.,6,short,,2017-04-26,False,,
